unnamed: 0,make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
383.0,Maruti Suzuki,Celerio,Zxi Ags,533924.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 ,3600 ,1600 ,Hatchback,5.0,23 ,22 ,23.1 ,830 ,5,165 ,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420 ,1410 ,165/70R14,165/70R14,Electric Power,All Windows,unknown,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2425 ,165/70R14,unknown,unknown,CD Player with USB & Aux-in,Yes,unknown,2 years /40000 Kms (years/distance whichever comes first),Yes,Manual,235 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,unknown,Yes,unknown,1250 kg,Driver frontal airbag,Yes,unknown,Yes,unknown,1.0,Rake,unknown,Yes,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
384.0,Maruti Suzuki,Celerio,Lxi Mt (O),434659.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 ,3600 ,1600 ,Hatchback,5.0,23 ,unknown,23.1 ,830 ,5,165 ,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420 ,1410 ,155/80R13,155/80R13,Electric Power,unknown,unknown,unknown,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2425 ,155/80R13,unknown,unknown,Not on offer,unknown,Yes,2 years /40000 Kms (years/distance whichever comes first),unknown,Manual,235 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,Yes,Yes,unknown,1250 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,unknown,unknown,unknown,2.0,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
385.0,Maruti Suzuki,Celerio,Vxi (O) Mt,472257.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 ,3600 ,1600 ,Hatchback,5.0,23 ,22 ,23.1 ,810 ,5,165 ,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420 ,1410 ,165/70R14,165/70R14,Electric Power,All Windows,unknown,unknown,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2425 ,165/70R14,unknown,unknown,Not on offer,unknown,Yes,2 years /40000 Kms (years/distance whichever comes first),unknown,Manual,235 ,unknown,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,Yes,Yes,unknown,1250 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,unknown,unknown,unknown,2.0,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
386.0,Maruti Suzuki,Celerio,Vxi (O) Ags,515257.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 ,3600 ,1600 ,Hatchback,5.0,23 ,22 ,23.1 ,810 ,5,165 ,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420 ,1410 ,165/70R14,165/70R14,Electric Power,All Windows,unknown,unknown,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2425 ,165/70R14,unknown,unknown,Not on offer,unknown,Yes,2 years /40000 Kms (years/distance whichever comes first),unknown,Manual,235 ,unknown,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,Yes,Yes,unknown,1250 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,unknown,unknown,unknown,2.0,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
387.0,Maruti Suzuki,Celerio,Zxi (O) Ags,543279.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 ,3600 ,1600 ,Hatchback,5.0,23 ,22 ,23.1 ,830 ,5,165 ,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420 ,1410 ,165/70R14,165/70R14,Electric Power,All Windows,unknown,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2425 ,165/70R14,unknown,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Manual,235 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,Yes,Yes,Yes,unknown,1250 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,unknown,Yes,unknown,2.0,Rake,unknown,Yes,Yes,unknown,unknown,Multifunction Steering Wheel,unknown,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
388.0,Hyundai,Grand I10 Prime,Era T Crdi,551530.0,1120.0,3.0,4.0,FWD (Front Wheel Drive),unknown,BS IV,"Front, Transverse",Injection,43 litres,Diesel,1520 ,3765 ,1660 ,Hatchback,5.0,24 ,24 ,unknown,unknown,5,unknown,Solid Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,unknown,unknown,unknown,71PS@4000rpm,16.3Nm@1500-2750RPM,Yes,Yes,Yes,unknown,5.0,Fabric,Manual,2425 ,14,unknown,Yes,Not on offer,unknown,Yes,unknown,unknown,Internal,256 ,unknown,unknown,Yes,unknown,Not on offer,unknown,Front & Rear,unknown,unknown,unknown,Internal,Yes,Automatic,Analog,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,unknown,unknown,unknown,Yes,unknown,unknown,Yes,unknown,Yes,Yes,unknown,unknown,Rear sensors with camera,unknown,unknown,unknown,unknown,unknown,Yes,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
389.0,Hyundai,Grand I10 Prime,Era T+ Crdi,568930.0,1120.0,3.0,4.0,FWD (Front Wheel Drive),unknown,BS IV,"Front, Transverse",Injection,43 litres,Diesel,1520 ,3765 ,1660 ,Hatchback,5.0,24 ,24 ,unknown,unknown,5,unknown,Solid Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,Only Front Windows,unknown,unknown,71PS@4000rpm,16.3Nm@1500-2750RPM,Yes,Yes,Yes,Yes,5.0,Fabric,Manual,2425 ,14,unknown,unknown,Not on offer,unknown,Yes,unknown,unknown,Internal,256 ,unknown,Yes,Yes,unknown,Not on offer,Yes,Front & Rear,Yes,unknown,unknown,Internal,Yes,Automatic,Analog,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,Driver frontal airbag,Yes,unknown,Yes,Yes,1.0,unknown,Rear sensors with camera,unknown,unknown,unknown,unknown,unknown,Yes,unknown,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
390.0,Hyundai,Grand I10 Prime,Era T Vtvt,460369.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,19.77 ,19.77 ,1003 ,5,165 ,Solid Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,Only Front Windows,unknown,unknown,83PS@6000rpm,114Nm@4000rpm,Analog,Analog,Analog,Yes,5.0,Fabric,Manual,2425 ,165/65R14,unknown,Yes,Not on offer,unknown,unknown,2 years / Unlimited Kms,unknown,Internal,256 ,unknown,unknown,Yes,unknown,Front & Rear,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,unknown,unknown,unknown,1042 kg,Driver frontal airbag,Yes,unknown,Yes,Yes,1.0,unknown,unknown,unknown,unknown,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
391.0,Hyundai,Grand I10 Prime,Era T+ Vtvt,477511.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 ,3765 ,1660 ,Hatchback,5.0,18.9 ,19.77 ,19.77 ,1003 ,5,165 ,Solid Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,Only Front Windows,unknown,unknown,83PS@6000rpm,114Nm@4000rpm,Analog,Analog,Analog,Yes,5.0,Fabric,Manual,2425 ,165/65R14,unknown,Yes,Not on offer,unknown,unknown,2 years / Unlimited Kms,unknown,Internal,256 ,unknown,unknown,Yes,unknown,Front & Rear,Yes,Front & Rear,Yes,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,unknown,unknown,unknown,1042 kg,Driver frontal airbag,Yes,unknown,Yes,Yes,1.0,unknown,unknown,unknown,unknown,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
392.0,Hyundai,Grand I10 Prime,Era T+ Cng Vtvt,545946.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 ,3765 ,1660 ,Hatchback,5.0,unknown,unknown,unknown,935 ,5,165 ,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,Only Front Windows,unknown,unknown,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 ,165/65R14,unknown,Yes,Not on offer,unknown,unknown,"2 Years / 40,000 Kms (Whichever comes earlier)",unknown,Internal,256 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,unknown,Internal,Analog,Manual,Analog + Digital,Yes,4.8 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,unknown,Yes,unknown,unknown,unknown,Yes,unknown,Yes,Yes,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
393.0,Hyundai,Grand I10 Prime,Era T Cng Vtvt,528804.0,1197.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 ,3765 ,1660 ,Hatchback,5.0,unknown,unknown,unknown,935 ,5,165 ,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 ,1493 ,165/65R14,165/65R14,Electric Power,Only Front Windows,unknown,unknown,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 ,165/65R14,unknown,Yes,Not on offer,unknown,unknown,"2 Years / 40,000 Kms (Whichever comes earlier)",unknown,Internal,256 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,unknown,Internal,Analog,Manual,Analog + Digital,Yes,4.8 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,unknown,Yes,unknown,unknown,unknown,Yes,unknown,Yes,Yes,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
394.0,Mahindra,Kuv100 Nxt,K2 6Str,488194.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,35 litres,Petrol,1655 ,3700 ,1735 ,Hatchback,5.0,15.5 ,18.15 ,18.15 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,unknown,unknown,unknown,82PS@5500RPM,115NM@3500-3600RPM,Digital,"Analog, Digital",Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,Not on offer,unknown,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",unknown,Internal,243 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,Up to 5 Year /,unknown,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,unknown,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,Front Row,unknown,unknown,unknown,Yes,unknown,Yes,unknown,Rake,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
395.0,Mahindra,Kuv100 Nxt,K2+ 6Str,532184.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 ,3700 ,1735 ,Hatchback,5.0,15.5 ,18.15 ,18.15 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,unknown,unknown,unknown,82PS@5500RPM,115NM@3500-3600RPM,Digital,"Analog, Digital",Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,Not on offer,unknown,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",unknown,Internal,243 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,Up to 5 Year /,unknown,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,unknown,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,unknown,unknown,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,unknown,Yes,2.0,Rake,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
396.0,Mahindra,Kuv100 Nxt,K2 D 6Str,590798.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 ,3700 ,1735 ,Hatchback,5.0,22.25 ,25.32 ,25.32 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,unknown,unknown,unknown,77PS@3750RPM,190NM@1750-2250RPM,Digital,Yes,Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,Not on offer,unknown,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",unknown,Internal,243 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,Up to 5 Year /,unknown,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,unknown,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,unknown,unknown,unknown,Yes,Yes,unknown,Yes,unknown,Rake,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown
397.0,Mahindra,Kuv100 Nxt,K2+ D 6Str,619243.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 ,3700 ,1735 ,Hatchback,5.0,22.25 ,25.32 ,25.32 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,unknown,unknown,unknown,77PS@3750RPM,190NM@1750-2250RPM,Digital,"Digital, Analog",Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,Not on offer,unknown,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",unknown,Internal,243 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,Up to 5 Year /,unknown,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,Front Row,unknown,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,unknown,Yes,2.0,Rake,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown
398.0,Mahindra,Kuv100 Nxt,K4+ D 6Str,667273.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 ,3700 ,1735 ,Hatchback,5.0,22.25 ,25.32 ,25.32 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,All Windows,unknown,unknown,77PS@3750RPM,190NM@1750-2250RPM,Digital,Yes,Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,Not on offer,unknown,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",unknown,Internal,243 ,unknown,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,Up to 5 Year /,unknown,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,unknown,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,unknown,Yes,2.0,Rake,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown
399.0,Mahindra,Kuv100 Nxt,K4+ 6Str,579645.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 ,3700 ,1735 ,Hatchback,5.0,15.5 ,18.15 ,18.15 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,All Windows,unknown,unknown,82PS@5500RPM,115NM@3500-3600RPM,Digital,"Analog, Digital",Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,Not on offer,unknown,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",unknown,Internal,243 ,unknown,unknown,Yes,Digital,Front,Yes,Front & Rear,Yes,Up to 5 Year /,unknown,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,unknown,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,unknown,Yes,2.0,Rake,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown
400.0,Mahindra,Kuv100 Nxt,K6+ 6Str,631144.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 ,3700 ,1735 ,Hatchback,5.0,15.5 ,18.15 ,18.15 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,All Windows,unknown,Remote,82PS@5500RPM,115NM@3500-3600RPM,Digital,Yes,Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,CD Player with USB & Aux-in,Yes,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",Yes,Internal,243 ,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,Up to 5 Year /,Yes,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,unknown,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,unknown,unknown,Manual Adjustment,unknown,unknown,Cup Holders,unknown,unknown,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown
401.0,Mahindra,Kuv100 Nxt,K6+ D 6Str,754548.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 ,3700 ,1735 ,Hatchback,5.0,22.25 ,25.32 ,25.32 ,unknown,5,170 ,Ventilated Disc,Drum,Independent McPherson struts with offset coil spring/twin tube gas damper units and lower L-arms with optimised bushes mounted on separate cross-member with stabiliser bar. Dual-path body mounts.,"Semi-independent, Twist Beam with Coil Springs and Hydraulic Shock Absorbers",1490 ,1490 ,185/65R14,185/65R14,Electric Power,unknown,unknown,Remote,77PS@3750RPM,190NM@1750-2250RPM,Digital,Yes,Analog,Yes,6.0,Fabric,Manual,2385 ,185/65R14,unknown,1,CD Player with USB & Aux-in,Yes,Yes,"2 years /1,00,000 Kms (years/distance whichever comes first)",Yes,Internal,243 ,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,Up to 5 Year /,Yes,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,unknown,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,unknown,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,unknown,unknown,Manual Adjustment,unknown,unknown,Cup Holders,Yes,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown
